input alg leaves trees k level t1 t2 t3 timeout errorInFile
80_leaves_105_trees_3_trees_10.txt Hybroscale 80 3 -80 0 9999 9999 9999 True False
80_leaves_105_trees_3_trees_2.txt Hybroscale 80 3 -80 0 9999 9999 9999 True False
80_leaves_105_trees_3_trees_3.txt Hybroscale 80 3 35 -1 37.245 84.9 0.924 False False
80_leaves_105_trees_3_trees_4.txt Hybroscale 80 3 -80 0 9999 9999 9999 True False
80_leaves_105_trees_3_trees_5.txt Hybroscale 80 3 -80 0 9999 9999 9999 True False
80_leaves_105_trees_3_trees_6.txt Hybroscale 80 3 -80 0 9999 9999 9999 True False
80_leaves_105_trees_3_trees_7.txt Hybroscale 80 3 -80 0 9999 9999 9999 True False
80_leaves_105_trees_3_trees_8.txt Hybroscale 80 3 -80 0 9999 9999 9999 True False
80_leaves_105_trees_3_trees_9.txt Hybroscale 80 3 -80 0 9999 9999 9999 True False
80_leaves_105_trees_4_trees_1.txt Hybroscale 80 4 -80 0 9999 9999 9999 True False
80_leaves_105_trees_4_trees_10.txt Hybroscale 80 4 -80 0 9999 9999 9999 True False
80_leaves_105_trees_4_trees_2.txt Hybroscale 80 4 -80 0 9999 9999 9999 True False
80_leaves_105_trees_4_trees_3.txt Hybroscale 80 4 -80 0 9999 9999 9999 True False
80_leaves_105_trees_4_trees_4.txt Hybroscale 80 4 -80 0 9999 9999 9999 True False
80_leaves_105_trees_4_trees_5.txt Hybroscale 80 4 -80 0 9999 9999 9999 True False
80_leaves_105_trees_4_trees_6.txt Hybroscale 80 4 -80 0 9999 9999 9999 True False
80_leaves_105_trees_4_trees_7.txt Hybroscale 80 4 -80 0 9999 9999 9999 True False
80_leaves_105_trees_4_trees_8.txt Hybroscale 80 4 -80 0 9999 9999 9999 True False
80_leaves_105_trees_4_trees_9.txt Hybroscale 80 4 -80 0 9999 9999 9999 True False
80_leaves_105_trees_5_trees_1.txt Hybroscale 80 5 -80 0 9999 9999 9999 True False
80_leaves_105_trees_5_trees_10.txt Hybroscale 80 5 -80 0 9999 9999 9999 True False
80_leaves_105_trees_5_trees_2.txt Hybroscale 80 5 -80 0 9999 9999 9999 True False
80_leaves_105_trees_5_trees_3.txt Hybroscale 80 5 -80 0 9999 9999 9999 True False
80_leaves_105_trees_5_trees_4.txt Hybroscale 80 5 -80 0 9999 9999 9999 True False
80_leaves_105_trees_5_trees_5.txt Hybroscale 80 5 -80 0 9999 9999 9999 True False
80_leaves_105_trees_5_trees_6.txt Hybroscale 80 5 -80 0 9999 9999 9999 True False
80_leaves_105_trees_5_trees_7.txt Hybroscale 80 5 -80 0 9999 9999 9999 True False
80_leaves_105_trees_5_trees_8.txt Hybroscale 80 5 -80 0 9999 9999 9999 True False
80_leaves_105_trees_5_trees_9.txt Hybroscale 80 5 -80 0 9999 9999 9999 True False
80_leaves_105_trees_6_trees_1.txt Hybroscale 80 6 -80 0 9999 9999 9999 True False
80_leaves_105_trees_6_trees_10.txt Hybroscale 80 6 -80 0 9999 9999 9999 True False
80_leaves_105_trees_6_trees_2.txt Hybroscale 80 6 -80 0 9999 9999 9999 True False
80_leaves_105_trees_6_trees_3.txt Hybroscale 80 6 -80 0 9999 9999 9999 True False
80_leaves_105_trees_6_trees_4.txt Hybroscale 80 6 -80 0 9999 9999 9999 True False
80_leaves_105_trees_6_trees_5.txt Hybroscale 80 6 -80 0 9999 9999 9999 True False
80_leaves_105_trees_6_trees_6.txt Hybroscale 80 6 -80 0 9999 9999 9999 True False
80_leaves_105_trees_6_trees_7.txt Hybroscale 80 6 -80 0 9999 9999 9999 True False
80_leaves_105_trees_6_trees_8.txt Hybroscale 80 6 -80 0 9999 9999 9999 True False
80_leaves_105_trees_6_trees_9.txt Hybroscale 80 6 -80 0 9999 9999 9999 True False
80_leaves_105_trees_7_trees_1.txt Hybroscale 80 7 -80 0 9999 9999 9999 True False
80_leaves_105_trees_7_trees_10.txt Hybroscale 80 7 -80 0 9999 9999 9999 True False
80_leaves_105_trees_7_trees_2.txt Hybroscale 80 7 -80 0 9999 9999 9999 True False
80_leaves_105_trees_7_trees_3.txt Hybroscale 80 7 -80 0 9999 9999 9999 True False
80_leaves_105_trees_7_trees_4.txt Hybroscale 80 7 -80 0 9999 9999 9999 True False
80_leaves_105_trees_7_trees_5.txt Hybroscale 80 7 -80 0 9999 9999 9999 True False
80_leaves_105_trees_7_trees_6.txt Hybroscale 80 7 -80 0 9999 9999 9999 True False
80_leaves_105_trees_7_trees_7.txt Hybroscale 80 7 -80 0 9999 9999 9999 True False
80_leaves_105_trees_7_trees_8.txt Hybroscale 80 7 -80 0 9999 9999 9999 True False
80_leaves_105_trees_7_trees_9.txt Hybroscale 80 7 -80 0 9999 9999 9999 True False
80_leaves_105_trees_8_trees_1.txt Hybroscale 80 8 -80 0 9999 9999 9999 True False
80_leaves_105_trees_8_trees_10.txt Hybroscale 80 8 -80 0 9999 9999 9999 True False
80_leaves_105_trees_8_trees_2.txt Hybroscale 80 8 -80 0 9999 9999 9999 True False
80_leaves_105_trees_8_trees_3.txt Hybroscale 80 8 -80 0 9999 9999 9999 True False
80_leaves_105_trees_8_trees_4.txt Hybroscale 80 8 -80 0 9999 9999 9999 True False
80_leaves_105_trees_8_trees_5.txt Hybroscale 80 8 -80 0 9999 9999 9999 True False
80_leaves_105_trees_8_trees_6.txt Hybroscale 80 8 -80 0 9999 9999 9999 True False
80_leaves_105_trees_8_trees_7.txt Hybroscale 80 8 -80 0 9999 9999 9999 True False
80_leaves_105_trees_8_trees_8.txt Hybroscale 80 8 -80 0 9999 9999 9999 True False
80_leaves_105_trees_8_trees_9.txt Hybroscale 80 8 -80 0 9999 9999 9999 True False
100_leaves_53_trees_2_trees_1.txt timeLimit3600-Alg-p8-w100-r 100 2 31 11 1.133 3.883 0.615 False False
100_leaves_53_trees_2_trees_10.txt timeLimit3600-Alg-p8-w100-r 100 2 31 11 1.468 5.057 0.792 False False
100_leaves_53_trees_2_trees_2.txt timeLimit3600-Alg-p8-w100-r 100 2 30 7 0.015 0.016 0.023 False False
100_leaves_53_trees_2_trees_3.txt timeLimit3600-Alg-p8-w100-r 100 2 37 14 132.762 500.97 27.299 False False
100_leaves_53_trees_2_trees_4.txt timeLimit3600-Alg-p8-w100-r 100 2 -100 0 9999 9999 9999 True False
100_leaves_53_trees_2_trees_5.txt timeLimit3600-Alg-p8-w100-r 100 2 -100 0 9999 9999 9999 True False
100_leaves_53_trees_2_trees_6.txt timeLimit3600-Alg-p8-w100-r 100 2 28 9 0.179 0.588 0.107 False False
100_leaves_53_trees_2_trees_7.txt timeLimit3600-Alg-p8-w100-r 100 2 31 11 1.152 4.133 0.439 False False
100_leaves_53_trees_2_trees_8.txt timeLimit3600-Alg-p8-w100-r 100 2 26 11 2.92 10.782 0.876 False False
100_leaves_53_trees_2_trees_9.txt timeLimit3600-Alg-p8-w100-r 100 2 27 11 3.765 14.036 0.999 False False
100_leaves_53_trees_3_trees_1.txt timeLimit3600-Alg-p8-w100-r 100 3 43 12 3.529 12.844 1.232 False False
100_leaves_53_trees_3_trees_10.txt timeLimit3600-Alg-p8-w100-r 100 3 -100 0 9999 9999 9999 True False
100_leaves_53_trees_3_trees_2.txt timeLimit3600-Alg-p8-w100-r 100 3 54 16 249.292 950.765 46.23 False False
100_leaves_53_trees_3_trees_3.txt timeLimit3600-Alg-p8-w100-r 100 3 -100 0 9999 9999 9999 True False
100_leaves_53_trees_3_trees_4.txt timeLimit3600-Alg-p8-w100-r 100 3 -100 0 9999 9999 9999 True False
100_leaves_53_trees_3_trees_5.txt timeLimit3600-Alg-p8-w100-r 100 3 -100 0 9999 9999 9999 True False
100_leaves_53_trees_3_trees_6.txt timeLimit3600-Alg-p8-w100-r 100 3 -100 0 9999 9999 9999 True False
100_leaves_53_trees_3_trees_7.txt timeLimit3600-Alg-p8-w100-r 100 3 -100 0 9999 9999 9999 True False
100_leaves_53_trees_3_trees_8.txt timeLimit3600-Alg-p8-w100-r 100 3 -100 0 9999 9999 9999 True False
100_leaves_53_trees_3_trees_9.txt timeLimit3600-Alg-p8-w100-r 100 3 -100 0 9999 9999 9999 True False
100_leaves_53_trees_4_trees_1.txt timeLimit3600-Alg-p8-w100-r 100 4 -100 0 9999 9999 9999 True False
100_leaves_53_trees_4_trees_10.txt timeLimit3600-Alg-p8-w100-r 100 4 -100 0 9999 9999 9999 True False
100_leaves_53_trees_4_trees_2.txt timeLimit3600-Alg-p8-w100-r 100 4 -100 0 9999 9999 9999 True False
100_leaves_53_trees_4_trees_3.txt timeLimit3600-Alg-p8-w100-r 100 4 -100 0 9999 9999 9999 True False
100_leaves_53_trees_4_trees_4.txt timeLimit3600-Alg-p8-w100-r 100 4 -100 0 9999 9999 9999 True False
100_leaves_53_trees_4_trees_5.txt timeLimit3600-Alg-p8-w100-r 100 4 -100 0 9999 9999 9999 True False
100_leaves_53_trees_4_trees_6.txt timeLimit3600-Alg-p8-w100-r 100 4 -100 0 9999 9999 9999 True False
100_leaves_53_trees_4_trees_7.txt timeLimit3600-Alg-p8-w100-r 100 4 -100 0 9999 9999 9999 True False
100_leaves_53_trees_4_trees_8.txt timeLimit3600-Alg-p8-w100-r 100 4 -100 0 9999 9999 9999 True False
100_leaves_53_trees_4_trees_9.txt timeLimit3600-Alg-p8-w100-r 100 4 -100 0 9999 9999 9999 True False
100_leaves_53_trees_5_trees_1.txt timeLimit3600-Alg-p8-w100-r 100 5 -100 0 9999 9999 9999 True False
100_leaves_53_trees_5_trees_10.txt timeLimit3600-Alg-p8-w100-r 100 5 -100 0 9999 9999 9999 True False
100_leaves_53_trees_5_trees_2.txt timeLimit3600-Alg-p8-w100-r 100 5 -100 0 9999 9999 9999 True False
100_leaves_53_trees_5_trees_3.txt timeLimit3600-Alg-p8-w100-r 100 5 -100 0 9999 9999 9999 True False
100_leaves_53_trees_5_trees_4.txt timeLimit3600-Alg-p8-w100-r 100 5 -100 0 9999 9999 9999 True False
100_leaves_53_trees_5_trees_5.txt timeLimit3600-Alg-p8-w100-r 100 5 -100 0 9999 9999 9999 True False
100_leaves_53_trees_5_trees_6.txt timeLimit3600-Alg-p8-w100-r 100 5 -100 0 9999 9999 9999 True False
100_leaves_53_trees_5_trees_7.txt timeLimit3600-Alg-p8-w100-r 100 5 -100 0 9999 9999 9999 True False
100_leaves_53_trees_5_trees_8.txt timeLimit3600-Alg-p8-w100-r 100 5 -100 0 9999 9999 9999 True False
100_leaves_53_trees_5_trees_9.txt timeLimit3600-Alg-p8-w100-r 100 5 -100 0 9999 9999 9999 True False
100_leaves_53_trees_6_trees_1.txt timeLimit3600-Alg-p8-w100-r 100 6 -100 0 9999 9999 9999 True False
100_leaves_53_trees_6_trees_10.txt timeLimit3600-Alg-p8-w100-r 100 6 -100 0 9999 9999 9999 True False
100_leaves_53_trees_6_trees_2.txt timeLimit3600-Alg-p8-w100-r 100 6 -100 0 9999 9999 9999 True False
100_leaves_53_trees_6_trees_3.txt timeLimit3600-Alg-p8-w100-r 100 6 -100 0 9999 9999 9999 True False
100_leaves_53_trees_6_trees_4.txt timeLimit3600-Alg-p8-w100-r 100 6 -100 0 9999 9999 9999 True False
100_leaves_53_trees_6_trees_5.txt timeLimit3600-Alg-p8-w100-r 100 6 -100 0 9999 9999 9999 True False
100_leaves_53_trees_6_trees_6.txt timeLimit3600-Alg-p8-w100-r 100 6 -100 0 9999 9999 9999 True False
100_leaves_53_trees_6_trees_7.txt timeLimit3600-Alg-p8-w100-r 100 6 -100 0 9999 9999 9999 True False
100_leaves_53_trees_6_trees_8.txt timeLimit3600-Alg-p8-w100-r 100 6 -100 0 9999 9999 9999 True False
100_leaves_53_trees_6_trees_9.txt timeLimit3600-Alg-p8-w100-r 100 6 -100 0 9999 9999 9999 True False
100_leaves_53_trees_7_trees_1.txt timeLimit3600-Alg-p8-w100-r 100 7 -100 0 9999 9999 9999 True False
100_leaves_53_trees_7_trees_10.txt timeLimit3600-Alg-p8-w100-r 100 7 -100 0 9999 9999 9999 True False
100_leaves_53_trees_7_trees_2.txt timeLimit3600-Alg-p8-w100-r 100 7 -100 0 9999 9999 9999 True False
100_leaves_53_trees_7_trees_3.txt timeLimit3600-Alg-p8-w100-r 100 7 -100 0 9999 9999 9999 True False
100_leaves_53_trees_7_trees_4.txt timeLimit3600-Alg-p8-w100-r 100 7 -100 0 9999 9999 9999 True False
100_leaves_53_trees_7_trees_5.txt timeLimit3600-Alg-p8-w100-r 100 7 -100 0 9999 9999 9999 True False
100_leaves_53_trees_7_trees_6.txt timeLimit3600-Alg-p8-w100-r 100 7 -100 0 9999 9999 9999 True False
100_leaves_53_trees_7_trees_7.txt timeLimit3600-Alg-p8-w100-r 100 7 -100 0 9999 9999 9999 True False
100_leaves_53_trees_7_trees_8.txt timeLimit3600-Alg-p8-w100-r 100 7 -100 0 9999 9999 9999 True False
100_leaves_53_trees_7_trees_9.txt timeLimit3600-Alg-p8-w100-r 100 7 -100 0 9999 9999 9999 True False
100_leaves_53_trees_8_trees_1.txt timeLimit3600-Alg-p8-w100-r 100 8 -100 0 9999 9999 9999 True False
100_leaves_53_trees_8_trees_10.txt timeLimit3600-Alg-p8-w100-r 100 8 -100 0 9999 9999 9999 True False
100_leaves_53_trees_8_trees_2.txt timeLimit3600-Alg-p8-w100-r 100 8 -100 0 9999 9999 9999 True False
100_leaves_53_trees_8_trees_3.txt timeLimit3600-Alg-p8-w100-r 100 8 -100 0 9999 9999 9999 True False
100_leaves_53_trees_8_trees_4.txt timeLimit3600-Alg-p8-w100-r 100 8 -100 0 9999 9999 9999 True False
100_leaves_53_trees_8_trees_5.txt timeLimit3600-Alg-p8-w100-r 100 8 -100 0 9999 9999 9999 True False
100_leaves_53_trees_8_trees_6.txt timeLimit3600-Alg-p8-w100-r 100 8 -100 0 9999 9999 9999 True False
100_leaves_53_trees_8_trees_7.txt timeLimit3600-Alg-p8-w100-r 100 8 -100 0 9999 9999 9999 True False
100_leaves_53_trees_8_trees_8.txt timeLimit3600-Alg-p8-w100-r 100 8 -100 0 9999 9999 9999 True False
100_leaves_53_trees_8_trees_9.txt timeLimit3600-Alg-p8-w100-r 100 8 -100 0 9999 9999 9999 True False
10_leaves_770_trees_2_trees_1.txt timeLimit3600-Alg-p8-w100-r 10 2 3 3 0.004 0.004 0.0 False False
10_leaves_770_trees_2_trees_10.txt timeLimit3600-Alg-p8-w100-r 10 2 4 4 0.008 0.0 0.016 False False
10_leaves_770_trees_2_trees_2.txt timeLimit3600-Alg-p8-w100-r 10 2 4 4 0.007 0.003 0.01 False False
10_leaves_770_trees_2_trees_3.txt timeLimit3600-Alg-p8-w100-r 10 2 3 3 0.008 0.012 0.006 False False
10_leaves_770_trees_2_trees_4.txt timeLimit3600-Alg-p8-w100-r 10 2 3 3 0.003 0.003 0.0 False False
10_leaves_770_trees_2_trees_5.txt timeLimit3600-Alg-p8-w100-r 10 2 4 3 0.027 0.038 0.039 False False
10_leaves_770_trees_2_trees_6.txt timeLimit3600-Alg-p8-w100-r 10 2 4 4 0.011 0.0 0.027 False False
10_leaves_770_trees_2_trees_7.txt timeLimit3600-Alg-p8-w100-r 10 2 3 3 0.004 0.004 0.0 False False
10_leaves_770_trees_2_trees_8.txt timeLimit3600-Alg-p8-w100-r 10 2 3 3 0.009 0.008 0.008 False False
10_leaves_770_trees_2_trees_9.txt timeLimit3600-Alg-p8-w100-r 10 2 3 3 0.026 0.018 0.058 False False
10_leaves_770_trees_3_trees_1.txt timeLimit3600-Alg-p8-w100-r 10 3 4 4 0.008 0.009 0.004 False False
10_leaves_770_trees_3_trees_10.txt timeLimit3600-Alg-p8-w100-r 10 3 6 6 0.005 0.005 0.005 False False
10_leaves_770_trees_3_trees_2.txt timeLimit3600-Alg-p8-w100-r 10 3 4 4 0.007 0.011 0.004 False False
10_leaves_770_trees_3_trees_3.txt timeLimit3600-Alg-p8-w100-r 10 3 6 6 0.007 0.011 0.005 False False
10_leaves_770_trees_3_trees_4.txt timeLimit3600-Alg-p8-w100-r 10 3 4 3 0.007 0.006 0.006 False False
10_leaves_770_trees_3_trees_5.txt timeLimit3600-Alg-p8-w100-r 10 3 6 6 0.009 0.009 0.009 False False
10_leaves_770_trees_3_trees_6.txt timeLimit3600-Alg-p8-w100-r 10 3 4 4 0.009 0.007 0.015 False False
10_leaves_770_trees_3_trees_7.txt timeLimit3600-Alg-p8-w100-r 10 3 5 4 0.004 0.002 0.004 False False
10_leaves_770_trees_3_trees_8.txt timeLimit3600-Alg-p8-w100-r 10 3 6 5 0.011 0.0 0.023 False False
10_leaves_770_trees_3_trees_9.txt timeLimit3600-Alg-p8-w100-r 10 3 5 4 0.013 0.019 0.012 False False
10_leaves_770_trees_4_trees_1.txt timeLimit3600-Alg-p8-w100-r 10 4 6 5 0.009 0.014 0.0 False False
10_leaves_770_trees_4_trees_10.txt timeLimit3600-Alg-p8-w100-r 10 4 8 8 0.031 0.091 0.016 False False
10_leaves_770_trees_4_trees_2.txt timeLimit3600-Alg-p8-w100-r 10 4 6 6 0.013 0.019 0.018 False False
10_leaves_770_trees_4_trees_3.txt timeLimit3600-Alg-p8-w100-r 10 4 5 5 0.005 0.009 0.0 False False
10_leaves_770_trees_4_trees_4.txt timeLimit3600-Alg-p8-w100-r 10 4 8 8 0.086 0.213 0.104 False False
10_leaves_770_trees_4_trees_5.txt timeLimit3600-Alg-p8-w100-r 10 4 7 7 0.021 0.063 0.008 False False
10_leaves_770_trees_4_trees_6.txt timeLimit3600-Alg-p8-w100-r 10 4 7 7 0.035 0.07 0.049 False False
10_leaves_770_trees_4_trees_7.txt timeLimit3600-Alg-p8-w100-r 10 4 5 5 0.011 0.02 0.012 False False
10_leaves_770_trees_4_trees_8.txt timeLimit3600-Alg-p8-w100-r 10 4 7 6 0.006 0.0 0.013 False False
10_leaves_770_trees_4_trees_9.txt timeLimit3600-Alg-p8-w100-r 10 4 8 8 0.07 0.228 0.035 False False
10_leaves_770_trees_5_trees_1.txt timeLimit3600-Alg-p8-w100-r 10 5 8 8 0.059 0.184 0.041 False False
10_leaves_770_trees_5_trees_10.txt timeLimit3600-Alg-p8-w100-r 10 5 9 9 0.052 0.166 0.028 False False
10_leaves_770_trees_5_trees_2.txt timeLimit3600-Alg-p8-w100-r 10 5 8 8 0.068 0.207 0.05 False False
10_leaves_770_trees_5_trees_3.txt timeLimit3600-Alg-p8-w100-r 10 5 7 7 0.016 0.039 0.012 False False
10_leaves_770_trees_5_trees_4.txt timeLimit3600-Alg-p8-w100-r 10 5 9 9 0.17 0.528 0.134 False False
10_leaves_770_trees_5_trees_5.txt timeLimit3600-Alg-p8-w100-r 10 5 8 6 0.021 0.047 0.018 False False
10_leaves_770_trees_5_trees_6.txt timeLimit3600-Alg-p8-w100-r 10 5 9 9 0.171 0.578 0.09 False False
10_leaves_770_trees_5_trees_7.txt timeLimit3600-Alg-p8-w100-r 10 5 11 11 0.932 3.273 0.435 False False
10_leaves_770_trees_5_trees_8.txt timeLimit3600-Alg-p8-w100-r 10 5 7 6 0.014 0.025 0.016 False False
10_leaves_770_trees_5_trees_9.txt timeLimit3600-Alg-p8-w100-r 10 5 8 8 0.18 0.509 0.186 False False
10_leaves_770_trees_6_trees_1.txt timeLimit3600-Alg-p8-w100-r 10 6 8 8 0.053 0.156 0.043 False False
10_leaves_770_trees_6_trees_10.txt timeLimit3600-Alg-p8-w100-r 10 6 11 11 5.353 19.802 1.587 False False
10_leaves_770_trees_6_trees_2.txt timeLimit3600-Alg-p8-w100-r 10 6 9 9 0.226 0.671 0.134 False False
10_leaves_770_trees_6_trees_3.txt timeLimit3600-Alg-p8-w100-r 10 6 10 10 0.505 1.451 0.323 False False
10_leaves_770_trees_6_trees_4.txt timeLimit3600-Alg-p8-w100-r 10 6 9 9 0.677 2.215 0.303 False False
10_leaves_770_trees_6_trees_5.txt timeLimit3600-Alg-p8-w100-r 10 6 10 10 0.239 0.731 0.143 False False
10_leaves_770_trees_6_trees_6.txt timeLimit3600-Alg-p8-w100-r 10 6 11 11 1.413 5.083 0.452 False False
10_leaves_770_trees_6_trees_7.txt timeLimit3600-Alg-p8-w100-r 10 6 10 10 1.34 4.783 0.496 False False
10_leaves_770_trees_6_trees_8.txt timeLimit3600-Alg-p8-w100-r 10 6 10 10 0.44 1.466 0.22 False False
10_leaves_770_trees_6_trees_9.txt timeLimit3600-Alg-p8-w100-r 10 6 11 11 1.219 4.484 0.376 False False
10_leaves_770_trees_7_trees_1.txt timeLimit3600-Alg-p8-w100-r 10 7 10 10 0.858 3.088 0.328 False False
10_leaves_770_trees_7_trees_10.txt timeLimit3600-Alg-p8-w100-r 10 7 13 13 8.749 33.019 1.948 False False
10_leaves_770_trees_7_trees_2.txt timeLimit3600-Alg-p8-w100-r 10 7 11 11 1.709 6.267 0.547 False False
10_leaves_770_trees_7_trees_3.txt timeLimit3600-Alg-p8-w100-r 10 7 12 12 14.48 55.627 2.256 False False
10_leaves_770_trees_7_trees_4.txt timeLimit3600-Alg-p8-w100-r 10 7 8 8 0.29 0.941 0.202 False False
10_leaves_770_trees_7_trees_5.txt timeLimit3600-Alg-p8-w100-r 10 7 11 11 1.065 3.889 0.355 False False
10_leaves_770_trees_7_trees_6.txt timeLimit3600-Alg-p8-w100-r 10 7 11 11 4.446 16.422 1.34 False False
10_leaves_770_trees_7_trees_7.txt timeLimit3600-Alg-p8-w100-r 10 7 10 10 0.973 3.555 0.319 False False
10_leaves_770_trees_7_trees_8.txt timeLimit3600-Alg-p8-w100-r 10 7 10 10 0.784 2.788 0.332 False False
10_leaves_770_trees_7_trees_9.txt timeLimit3600-Alg-p8-w100-r 10 7 10 10 0.875 3.102 0.38 False False
10_leaves_770_trees_8_trees_1.txt timeLimit3600-Alg-p8-w100-r 10 8 12 12 3.344 12.33 1.023 False False
10_leaves_770_trees_8_trees_10.txt timeLimit3600-Alg-p8-w100-r 10 8 11 11 5.34 19.923 1.414 False False
10_leaves_770_trees_8_trees_2.txt timeLimit3600-Alg-p8-w100-r 10 8 15 15 219.04500000000002 838.518 37.279 False False
10_leaves_770_trees_8_trees_3.txt timeLimit3600-Alg-p8-w100-r 10 8 14 14 39.966 152.46800000000002 7.326 False False
10_leaves_770_trees_8_trees_4.txt timeLimit3600-Alg-p8-w100-r 10 8 13 13 12.061 45.372 2.838 False False
10_leaves_770_trees_8_trees_5.txt timeLimit3600-Alg-p8-w100-r 10 8 14 14 344.876 1318.158 60.771 False False
10_leaves_770_trees_8_trees_6.txt timeLimit3600-Alg-p8-w100-r 10 8 10 10 1.536 5.53 0.599 False False
10_leaves_770_trees_8_trees_7.txt timeLimit3600-Alg-p8-w100-r 10 8 12 12 19.565 74.31700000000001 3.9 False False
10_leaves_770_trees_8_trees_8.txt timeLimit3600-Alg-p8-w100-r 10 8 10 10 2.875 10.869 0.612 False False
10_leaves_770_trees_8_trees_9.txt timeLimit3600-Alg-p8-w100-r 10 8 12 12 5.489 20.508 1.423 False False
150_leaves_21_trees_2_trees_1.txt timeLimit3600-Alg-p8-w100-r 150 2 -150 0 9999 9999 9999 True False
150_leaves_21_trees_2_trees_10.txt timeLimit3600-Alg-p8-w100-r 150 2 -150 0 9999 9999 9999 True False
150_leaves_21_trees_2_trees_2.txt timeLimit3600-Alg-p8-w100-r 150 2 48 15 195.808 742.088 40.8 False False
150_leaves_21_trees_2_trees_3.txt timeLimit3600-Alg-p8-w100-r 150 2 44 11 1.674 5.953 0.715 False False
150_leaves_21_trees_2_trees_4.txt timeLimit3600-Alg-p8-w100-r 150 2 44 14 76.03999999999999 289.984 14.044 False False
150_leaves_21_trees_2_trees_5.txt timeLimit3600-Alg-p8-w100-r 150 2 43 9 0.469 1.618 0.225 False False
150_leaves_21_trees_2_trees_6.txt timeLimit3600-Alg-p8-w100-r 150 2 44 15 94.44200000000001 360.303 17.308 False False
150_leaves_21_trees_2_trees_7.txt timeLimit3600-Alg-p8-w100-r 150 2 37 7 0.061 0.142 0.079 False False
150_leaves_21_trees_2_trees_8.txt timeLimit3600-Alg-p8-w100-r 150 2 46 15 26.2 98.971 5.774 False False
150_leaves_21_trees_2_trees_9.txt timeLimit3600-Alg-p8-w100-r 150 2 -150 0 9999 9999 9999 True False
150_leaves_21_trees_3_trees_1.txt timeLimit3600-Alg-p8-w100-r 150 3 -150 0 9999 9999 9999 True False
150_leaves_21_trees_3_trees_10.txt timeLimit3600-Alg-p8-w100-r 150 3 -150 0 9999 9999 9999 True False
150_leaves_21_trees_3_trees_2.txt timeLimit3600-Alg-p8-w100-r 150 3 -150 0 9999 9999 9999 True False
150_leaves_21_trees_3_trees_3.txt timeLimit3600-Alg-p8-w100-r 150 3 -150 0 9999 9999 9999 True False
150_leaves_21_trees_3_trees_4.txt timeLimit3600-Alg-p8-w100-r 150 3 -150 0 9999 9999 9999 True False
150_leaves_21_trees_3_trees_5.txt timeLimit3600-Alg-p8-w100-r 150 3 -150 0 9999 9999 9999 True False
150_leaves_21_trees_3_trees_6.txt timeLimit3600-Alg-p8-w100-r 150 3 -150 0 9999 9999 9999 True False
150_leaves_21_trees_3_trees_7.txt timeLimit3600-Alg-p8-w100-r 150 3 -150 0 9999 9999 9999 True False
150_leaves_21_trees_3_trees_8.txt timeLimit3600-Alg-p8-w100-r 150 3 -150 0 9999 9999 9999 True False
150_leaves_21_trees_3_trees_9.txt timeLimit3600-Alg-p8-w100-r 150 3 -150 0 9999 9999 9999 True False
150_leaves_21_trees_4_trees_1.txt timeLimit3600-Alg-p8-w100-r 150 4 -150 0 9999 9999 9999 True False
150_leaves_21_trees_4_trees_10.txt timeLimit3600-Alg-p8-w100-r 150 4 -150 0 9999 9999 9999 True False
150_leaves_21_trees_4_trees_2.txt timeLimit3600-Alg-p8-w100-r 150 4 -150 0 9999 9999 9999 True False
150_leaves_21_trees_4_trees_3.txt timeLimit3600-Alg-p8-w100-r 150 4 -150 0 9999 9999 9999 True False
150_leaves_21_trees_4_trees_4.txt timeLimit3600-Alg-p8-w100-r 150 4 -150 0 9999 9999 9999 True False
150_leaves_21_trees_4_trees_5.txt timeLimit3600-Alg-p8-w100-r 150 4 -150 0 9999 9999 9999 True False
150_leaves_21_trees_4_trees_6.txt timeLimit3600-Alg-p8-w100-r 150 4 -150 0 9999 9999 9999 True False
150_leaves_21_trees_4_trees_7.txt timeLimit3600-Alg-p8-w100-r 150 4 -150 0 9999 9999 9999 True False
150_leaves_21_trees_4_trees_8.txt timeLimit3600-Alg-p8-w100-r 150 4 -150 0 9999 9999 9999 True False
150_leaves_21_trees_4_trees_9.txt timeLimit3600-Alg-p8-w100-r 150 4 -150 0 9999 9999 9999 True False
150_leaves_21_trees_5_trees_1.txt timeLimit3600-Alg-p8-w100-r 150 5 -150 0 9999 9999 9999 True False
150_leaves_21_trees_5_trees_10.txt timeLimit3600-Alg-p8-w100-r 150 5 -150 0 9999 9999 9999 True False
150_leaves_21_trees_5_trees_2.txt timeLimit3600-Alg-p8-w100-r 150 5 -150 0 9999 9999 9999 True False
150_leaves_21_trees_5_trees_3.txt timeLimit3600-Alg-p8-w100-r 150 5 -150 0 9999 9999 9999 True False
150_leaves_21_trees_5_trees_4.txt timeLimit3600-Alg-p8-w100-r 150 5 -150 0 9999 9999 9999 True False
150_leaves_21_trees_5_trees_5.txt timeLimit3600-Alg-p8-w100-r 150 5 -150 0 9999 9999 9999 True False
150_leaves_21_trees_5_trees_6.txt timeLimit3600-Alg-p8-w100-r 150 5 -150 0 9999 9999 9999 True False
150_leaves_21_trees_5_trees_7.txt timeLimit3600-Alg-p8-w100-r 150 5 -150 0 9999 9999 9999 True False
150_leaves_21_trees_5_trees_8.txt timeLimit3600-Alg-p8-w100-r 150 5 -150 0 9999 9999 9999 True False
